,bookNum,hymnNum,verseNum,serNum,deity,poet,meter
9164,8,82,3,691,Indra,Kusīdin Kāṇva,gāyatrī
9165,8,82,4,691,Indra,Kusīdin Kāṇva,gāyatrī
9166,8,82,5,691,Indra,Kusīdin Kāṇva,gāyatrī
9167,8,82,6,691,Indra,Kusīdin Kāṇva,gāyatrī
9168,8,82,7,691,Indra,Kusīdin Kāṇva,gāyatrī
9169,8,82,8,691,Indra,Kusīdin Kāṇva,gāyatrī
9170,8,82,9,691,Indra,Kusīdin Kāṇva,gāyatrī
9171,8,83,1,692,All Gods,Kusīdin Kāṇva,gāyatrī
9172,8,83,2,692,All Gods,Kusīdin Kāṇva,gāyatrī
9173,8,83,3,692,All Gods,Kusīdin Kāṇva,gāyatrī
9174,8,83,4,692,All Gods,Kusīdin Kāṇva,gāyatrī
9175,8,83,5,692,All Gods,Kusīdin Kāṇva,gāyatrī
9176,8,83,6,692,All Gods,Kusīdin Kāṇva,gāyatrī
9177,8,83,7,692,All Gods,Kusīdin Kāṇva,gāyatrī
9178,8,83,8,692,All Gods,Kusīdin Kāṇva,gāyatrī
9179,8,83,9,692,All Gods,Kusīdin Kāṇva,gāyatrī
9180,8,84,1,693,Agni,Uśanā Kāvya,gāyatrī
9181,8,84,2,693,Agni,Uśanā Kāvya,gāyatrī
9182,8,84,3,693,Agni,Uśanā Kāvya,gāyatrī
9183,8,84,4,693,Agni,Uśanā Kāvya,gāyatrī
9184,8,84,5,693,Agni,Uśanā Kāvya,gāyatrī
9185,8,84,6,693,Agni,Uśanā Kāvya,gāyatrī
9186,8,84,7,693,Agni,Uśanā Kāvya,gāyatrī
9187,8,84,8,693,Agni,Uśanā Kāvya,gāyatrī
9188,8,84,9,693,Agni,Uśanā Kāvya,gāyatrī
9189,8,85,1,694,Aśvins,Kr̥ṣṇa Āṅgirasa,gāyatrī
9190,8,85,2,694,Aśvins,Kr̥ṣṇa Āṅgirasa,gāyatrī
9191,8,85,3,694,Aśvins,Kr̥ṣṇa Āṅgirasa,gāyatrī
9192,8,85,4,694,Aśvins,Kr̥ṣṇa Āṅgirasa,gāyatrī
9193,8,85,5,694,Aśvins,Kr̥ṣṇa Āṅgirasa,gāyatrī
9194,8,85,6,694,Aśvins,Kr̥ṣṇa Āṅgirasa,gāyatrī
9195,8,85,7,694,Aśvins,Kr̥ṣṇa Āṅgirasa,gāyatrī
9196,8,85,8,694,Aśvins,Kr̥ṣṇa Āṅgirasa,gāyatrī
9197,8,85,9,694,Aśvins,Kr̥ṣṇa Āṅgirasa,gāyatrī
9198,8,86,1,695,Aśvins,Kr̥ṣṇa Āṅgirasa or Viśvaka Kārṣṇi,jagatī
9199,8,86,2,695,Aśvins,Kr̥ṣṇa Āṅgirasa or Viśvaka Kārṣṇi,jagatī
9200,8,86,3,695,Aśvins,Kr̥ṣṇa Āṅgirasa or Viśvaka Kārṣṇi,jagatī
9201,8,86,4,695,Aśvins,Kr̥ṣṇa Āṅgirasa or Viśvaka Kārṣṇi,jagatī
9202,8,86,5,695,Aśvins,Kr̥ṣṇa Āṅgirasa or Viśvaka Kārṣṇi,jagatī
9203,8,87,1,696,Aśvins,Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,br̥hatī alternating with satobr̥hatī arranged in pragāthas
9204,8,87,2,696,Aśvins,Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,br̥hatī alternating with satobr̥hatī arranged in pragāthas
9205,8,87,3,696,Aśvins,Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,br̥hatī alternating with satobr̥hatī arranged in pragāthas
9206,8,87,4,696,Aśvins,Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,br̥hatī alternating with satobr̥hatī arranged in pragāthas
9207,8,87,5,696,Aśvins,Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,br̥hatī alternating with satobr̥hatī arranged in pragāthas
9208,8,87,6,696,Aśvins,Dyumnīka Vāsiṣṭha or Priyamedha Āṅgirasa or Kr̥ṣṇa Āṅgirasa,br̥hatī alternating with satobr̥hatī arranged in pragāthas
9209,8,88,1,697,Indra,Nodhas Gautama,br̥hatī alternating with satobr̥hatī
9210,8,88,2,697,Indra,Nodhas Gautama,br̥hatī alternating with satobr̥hatī
9211,8,88,3,697,Indra,Nodhas Gautama,br̥hatī alternating with satobr̥hatī
9212,8,88,4,697,Indra,Nodhas Gautama,br̥hatī alternating with satobr̥hatī
9213,8,88,5,697,Indra,Nodhas Gautama,br̥hatī alternating with satobr̥hatī
9214,8,88,6,697,Indra,Nodhas Gautama,br̥hatī alternating with satobr̥hatī
9215,8,89,1,698,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,br̥hatī-satobr̥hatī
9216,8,89,2,698,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,br̥hatī-satobr̥hatī
9217,8,89,3,698,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,br̥hatī-satobr̥hatī
9218,8,89,4,698,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,br̥hatī-satobr̥hatī
9219,8,89,5,698,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,anuṣtubh
9220,8,89,6,698,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,anuṣtubh
9221,8,89,7,698,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,br̥hatī
9222,8,90,1,699,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9223,8,90,2,699,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9224,8,90,3,699,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9225,8,90,4,699,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9226,8,90,5,699,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9227,8,90,6,699,Indra,Nr̥medha Āṅgirasa and Purumedha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9228,8,91,1,700,Indra,ApālāĀtreyī,paṅkti
9229,8,91,2,700,Indra,ApālāĀtreyī,paṅkti
9230,8,91,3,700,Indra,ApālāĀtreyī,anuṣṭubh
9231,8,91,4,700,Indra,ApālāĀtreyī,anuṣṭubh
9232,8,91,5,700,Indra,ApālāĀtreyī,anuṣṭubh
9233,8,91,6,700,Indra,ApālāĀtreyī,anuṣṭubh
9234,8,91,7,700,Indra,ApālāĀtreyī,anuṣṭubh
9235,8,92,1,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,anuṣṭubh
9236,8,92,2,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9237,8,92,3,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9238,8,92,4,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9239,8,92,5,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9240,8,92,6,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9241,8,92,7,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9242,8,92,8,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9243,8,92,9,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9244,8,92,10,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9245,8,92,11,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9246,8,92,12,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9247,8,92,13,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9248,8,92,14,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9249,8,92,15,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9250,8,92,16,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9251,8,92,17,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9252,8,92,18,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9253,8,92,19,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9254,8,92,20,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9255,8,92,21,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9256,8,92,22,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9257,8,92,23,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9258,8,92,24,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9259,8,92,25,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9260,8,92,26,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9261,8,92,27,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9262,8,92,28,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9263,8,92,29,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9264,8,92,30,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9265,8,92,31,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9266,8,92,32,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9267,8,92,33,701,Indra,Śrutakakṣa Āṅgirasa or Sukakṣa Āṅgirasa,gāyatrī
9268,8,93,1,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9269,8,93,2,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9270,8,93,3,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9271,8,93,4,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9272,8,93,5,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9273,8,93,6,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9274,8,93,7,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9275,8,93,8,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9276,8,93,9,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9277,8,93,10,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9278,8,93,11,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9279,8,93,12,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9280,8,93,13,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9281,8,93,14,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9282,8,93,15,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9283,8,93,16,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9284,8,93,17,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9285,8,93,18,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9286,8,93,19,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9287,8,93,20,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9288,8,93,21,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9289,8,93,22,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9290,8,93,23,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9291,8,93,24,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9292,8,93,25,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9293,8,93,26,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9294,8,93,27,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9295,8,93,28,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9296,8,93,29,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9297,8,93,30,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9298,8,93,31,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9299,8,93,32,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9300,8,93,33,702,Indra,Sukakṣa Āṅgirasa,gāyatrī
9301,8,93,34,702,Indra and R̥bhus,Sukakṣa Āṅgirasa,gāyatrī
9302,8,94,1,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9303,8,94,2,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9304,8,94,3,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9305,8,94,4,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9306,8,94,5,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9307,8,94,6,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9308,8,94,7,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9309,8,94,8,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9310,8,94,9,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9311,8,94,10,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9312,8,94,11,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9313,8,94,12,703,Maruts,Bindu Āṅgirasa or Pūtadakṣa Āṅgirasa,gāyatrī
9314,8,95,1,704,Indra,Tiraścī Āṅgirasa,anuṣṭubh
9315,8,95,2,704,Indra,Tiraścī Āṅgirasa,anuṣṭubh
9316,8,95,3,704,Indra,Tiraścī Āṅgirasa,anuṣṭubh
9317,8,95,4,704,Indra,Tiraścī Āṅgirasa,anuṣṭubh
9318,8,95,5,704,Indra,Tiraścī Āṅgirasa,anuṣṭubh
9319,8,95,6,704,Indra,Tiraścī Āṅgirasa,anuṣṭubh
9320,8,95,7,704,Indra,Tiraścī Āṅgirasa,anuṣṭubh
9321,8,95,8,704,Indra,Tiraścī Āṅgirasa,anuṣṭubh
9322,8,95,9,704,Indra,Tiraścī Āṅgirasa,anuṣṭubh
9323,8,96,1,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9324,8,96,2,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9325,8,96,3,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9326,8,96,4,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,virāj
9327,8,96,5,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9328,8,96,6,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9329,8,96,7,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9330,8,96,8,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9331,8,96,9,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9332,8,96,10,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9333,8,96,11,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9334,8,96,12,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9335,8,96,13,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9336,8,96,14,705,Indra[abc] and Maruts[d],Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9337,8,96,15,705,Indra and Br̥haspati,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9338,8,96,16,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9339,8,96,17,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9340,8,96,18,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9341,8,96,19,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9342,8,96,20,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9343,8,96,21,705,Indra,Tiraścī Āṅgirasa or Dyutāna Māruti,triṣṭubh
9344,8,97,1,706,Indra,Rebha Kāśyapa,br̥hatī
9345,8,97,2,706,Indra,Rebha Kāśyapa,br̥hatī
9346,8,97,3,706,Indra,Rebha Kāśyapa,br̥hatī
9347,8,97,4,706,Indra,Rebha Kāśyapa,br̥hatī
9348,8,97,5,706,Indra,Rebha Kāśyapa,br̥hatī
9349,8,97,6,706,Indra,Rebha Kāśyapa,br̥hatī
9350,8,97,7,706,Indra,Rebha Kāśyapa,br̥hatī
9351,8,97,8,706,Indra,Rebha Kāśyapa,br̥hatī
9352,8,97,9,706,Indra,Rebha Kāśyapa,br̥hatī
9353,8,97,10,706,Indra,Rebha Kāśyapa,atijagatī
9354,8,97,11,706,Indra,Rebha Kāśyapa,upariṣṭādbr̥hatī
9355,8,97,12,706,Indra,Rebha Kāśyapa,upariṣṭādbr̥hatī
9356,8,97,13,706,Indra,Rebha Kāśyapa,atijagatī
9357,8,97,14,706,Indra,Rebha Kāśyapa,triṣṭubh
9358,8,97,15,706,Indra,Rebha Kāśyapa,jagatī
9359,8,98,1,707,Indra,Nr̥medha Āṅgirasa,uṣṇih
9360,8,98,2,707,Indra,Nr̥medha Āṅgirasa,uṣṇih
9361,8,98,3,707,Indra,Nr̥medha Āṅgirasa,uṣṇih
9362,8,98,4,707,Indra,Nr̥medha Āṅgirasa,uṣṇih
9363,8,98,5,707,Indra,Nr̥medha Āṅgirasa,uṣṇih
9364,8,98,6,707,Indra,Nr̥medha Āṅgirasa,uṣṇih
9365,8,98,7,707,Indra,Nr̥medha Āṅgirasa,kakubh
9366,8,98,8,707,Indra,Nr̥medha Āṅgirasa,uṣṇih
9367,8,98,9,707,Indra,Nr̥medha Āṅgirasa,puraüṣṇih
9368,8,98,10,707,Indra,Nr̥medha Āṅgirasa,kakubh
9369,8,98,11,707,Indra,Nr̥medha Āṅgirasa,kakubh
9370,8,98,12,707,Indra,Nr̥medha Āṅgirasa,uṣṇih
9371,8,99,1,708,Indra,Nr̥medha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9372,8,99,2,708,Indra,Nr̥medha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9373,8,99,3,708,Indra,Nr̥medha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9374,8,99,4,708,Indra,Nr̥medha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9375,8,99,5,708,Indra,Nr̥medha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9376,8,99,6,708,Indra,Nr̥medha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9377,8,99,7,708,Indra,Nr̥medha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9378,8,99,8,708,Indra,Nr̥medha Āṅgirasa,br̥hatī alternating with satobr̥hatī
9379,8,100,1,709,Indra,Nema Bhārgava,triṣṭubh
9380,8,100,2,709,Indra,Nema Bhārgava,triṣṭubh
9381,8,100,3,709,Indra,Nema Bhārgava,triṣṭubh
9382,8,100,4,709,Indra,Indra,triṣṭubh
9383,8,100,5,709,Indra,Indra,triṣṭubh
9384,8,100,6,709,Indra,Nema Bhārgava,jagatī
9385,8,100,7,709,Indra,Nema Bhārgava,anuṣṭubh
9386,8,100,8,709,Indra,Nema Bhārgava,anuṣṭubh
9387,8,100,9,709,Indra,Nema Bhārgava,anuṣṭubh
9388,8,100,10,709,Va0304c,Nema Bhārgava,triṣṭubh
9389,8,100,11,709,Va0304c,Nema Bhārgava,triṣṭubh
9390,8,100,12,709,Indra,Nema Bhārgava,triṣṭubh
9391,8,101,1,710,Various Gods: Mitra and Varuṇa,Jamadagni Bhārgava,br̥hatī
9392,8,101,2,710,Various Gods: Mitra and Varuṇa,Jamadagni Bhārgava,satobr̥hatī
9393,8,101,3,710,Various Gods: Mitra and Varuṇa,Jamadagni Bhārgava,gāyatrī
9394,8,101,4,710,Various Gods: Mitra and Varuṇa,Jamadagni Bhārgava,satobr̥hatī
9395,8,101,5,710,Various Gods: Mitra and Varuṇa(5)Ādityas(5),Jamadagni Bhārgava,br̥hatī
9396,8,101,6,710,Ādityas,Jamadagni Bhārgava,satobr̥hatī
9397,8,101,7,710,Aśvins,Jamadagni Bhārgava,br̥hatī
9398,8,101,8,710,Aśvins,Jamadagni Bhārgava,satobr̥hatī
9399,8,101,9,710,Vāyu,Jamadagni Bhārgava,br̥hatī
9400,8,101,10,710,Vāyu,Jamadagni Bhārgava,satobr̥hatī
9401,8,101,11,710,Sūrya,Jamadagni Bhārgava,br̥hatī
9402,8,101,12,710,Sūrya,Jamadagni Bhārgava,satobr̥hatī
9403,8,101,13,710,Usa0323s (or Praise of the Sun’s Radiance),Jamadagni Bhārgava,br̥hatī
9404,8,101,14,710,Pavamāna,Jamadagni Bhārgava,triṣṭubh
9405,8,101,15,710,Cow,Jamadagni Bhārgava,triṣṭubh
9406,8,101,16,710,Cow,Jamadagni Bhārgava,triṣṭubh
9407,8,102,1,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9408,8,102,2,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9409,8,102,3,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9410,8,102,4,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9411,8,102,5,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9412,8,102,6,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9413,8,102,7,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9414,8,102,8,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9415,8,102,9,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9416,8,102,10,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9417,8,102,11,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9418,8,102,12,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9419,8,102,13,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9420,8,102,14,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9421,8,102,15,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9422,8,102,16,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9423,8,102,17,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9424,8,102,18,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9425,8,102,19,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9426,8,102,20,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9427,8,102,21,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9428,8,102,22,711,Agni,Prayoga Bhārgava or Agni Pāvaka Bārhaspatya or Agni Gr̥hapati Sahasaḥ Sūnu and Agni Yaviṣṭha Sahasaḥ Sūnu (together or one or the other),gāyatrī
9429,8,103,1,712,Agni,Sobhari Kāṇva,br̥hatī
9430,8,103,2,712,Agni,Sobhari Kāṇva,br̥hatī
9431,8,103,3,712,Agni,Sobhari Kāṇva,br̥hatī
9432,8,103,4,712,Agni,Sobhari Kāṇva,br̥hatī
9433,8,103,5,712,Agni,Sobhari Kāṇva,virāḍrūpā
9434,8,103,6,712,Agni,Sobhari Kāṇva,br̥hatī
9435,8,103,7,712,Agni,Sobhari Kāṇva,satobr̥hatī
9436,8,103,8,712,Agni,Sobhari Kāṇva,kakubh
9437,8,103,9,712,Agni,Sobhari Kāṇva,satobr̥hatī
9438,8,103,10,712,Agni,Sobhari Kāṇva,gāyatrī
9439,8,103,11,712,Agni,Sobhari Kāṇva,satobr̥hatī
9440,8,103,12,712,Agni,Sobhari Kāṇva,kakubh
9441,8,103,13,712,Agni,Sobhari Kāṇva,satobr̥hatī
